UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA,Compound
P51993,24,0.401,0.0220833333333333,0.401,0.0220833333333333,192.821,83.56895833333333,15
P15382,13,0.465,0.0746153846153846,0.465,0.0746153846153846,190.18,105.87899999999998,23
Q86V67,6,0.542,0.0981666666666666,0.542,0.0981666666666666,217.519,117.34366666666666,5
O95747,33,0.722,0.052,0.722,0.052,358.417,147.01930303030304,444
P78356,35,0.475,0.0231714285714285,0.475,0.0231714285714285,370.884,116.65011428571428,390
O60462,75,0.907,0.0290533333333333,0.907,0.0290533333333333,868.357,129.19206666666665,2
P15085,22,0.566,0.0595454545454545,0.566,0.0595454545454545,479.228,103.75427272727272,115
Q9BUV8,17,0.434,0.079470588235294,0.434,0.079470588235294,181.177,105.44558823529412,1
O14776,68,0.194,0.0165,0.194,0.0165,388.433,109.61770588235294,3
P78362,46,0.764,0.0264565217391304,0.764,0.0264565217391304,785.739,144.3289347826087,583
P62875,3,0.387,0.1296666666666666,0.387,0.1296666666666666,82.456,73.44933333333334,1
P60953,11,0.754,0.0759090909090909,0.754,0.0759090909090909,200.939,103.99718181818184,103
Q9NX63,12,0.567,0.1061666666666666,0.567,0.1061666666666666,145.056,97.4185,4
Q96F24,21,0.475,0.0639523809523809,0.475,0.0639523809523809,157.702,92.06623809523808,1
Q9NZL4,23,0.227,0.0437826086956521,0.227,0.0437826086956521,195.712,103.72747826086956,1
P49281,46,0.802,0.035391304347826,0.802,0.035391304347826,465.911,108.50595652173912,53
P28370,98,0.223,0.0078775510204081,0.223,0.0078775510204081,512.852,124.40011224489794,1
Q9NRM0,38,0.959,0.0299736842105263,0.959,0.0299736842105263,708.636,118.8767105263158,26
P59768,3,0.228,0.0833333333333333,0.228,0.0833333333333333,184.57,122.10966666666668,
Q9HBH1,16,0.955,0.12025,0.955,0.12025,486.421,142.34775000000002,141
Q99650,81,0.742,0.0159012345679012,0.742,0.0159012345679012,293.114,95.18870370370364,
P50452,23,0.804,0.0398260869565217,0.804,0.0398260869565217,575.141,112.29030434782608,1
O43291,21,0.437,0.0295238095238095,0.437,0.0295238095238095,173.286,92.8010476190476,1
Q2TBA0,49,0.851,0.0235714285714285,0.851,0.0235714285714285,305.396,99.7532653061225,13
Q08211,99,0.609,0.0202727272727272,0.609,0.0202727272727272,1274.227,125.37164646464646,34
Q92556,62,0.733,0.0184032258064515,0.733,0.0184032258064515,347.112,108.82082258064516,1
Q86V48,55,0.874,0.0721818181818181,0.874,0.0721818181818181,223.492,97.33876363636368,1
Q9UBY5,28,0.931,0.0606428571428571,0.931,0.0606428571428571,598.785,134.61885714285717,323
Q9UNK4,7,0.882,0.1332857142857142,0.882,0.1332857142857142,189.595,105.31714285714284,24
P29466,31,0.491,0.0338709677419354,0.491,0.0338709677419354,259.222,96.24106451612904,5003
Q9Y587,12,0.448,0.0450833333333333,0.448,0.0450833333333333,153.939,85.947,112
O60749,42,0.555,0.0284523809523809,0.555,0.0284523809523809,329.108,109.51076190476188,1
Q92523,64,0.922,0.0324218749999999,0.922,0.0324218749999999,339.174,100.02620312500002,492
Q9H160,27,0.044,0.0032592592592592,0.044,0.0032592592592592,559.875,116.81029629629629,7
Q14145,45,0.337,0.0147555555555555,0.337,0.0147555555555555,313.32,106.06004444444444,1167
O95182,5,0.187,0.0484,0.187,0.0484,126.16,93.4812,
P54652,42,0.267,0.0169523809523809,0.267,0.0169523809523809,450.277,109.7860952380952,47
P21741,9,0.415,0.0503333333333333,0.415,0.0503333333333333,136.285,87.73944444444444,16
O75030,33,0.335,0.0463030303030303,0.335,0.0463030303030303,224.193,97.095,881
P51168,63,0.6,0.0183174603174603,0.6,0.0183174603174603,264.057,103.97203174603176,6
Q9UPY5,47,0.567,0.0459361702127659,0.567,0.0459361702127659,393.18,102.16746808510636,129
P27797,21,0.569,0.0286190476190476,0.569,0.0286190476190476,192.244,89.68466666666666,2
P22079,53,0.972,0.0321132075471697,0.972,0.0321132075471697,353.838,100.01111320754718,28
Q9UQ80,22,0.381,0.0559545454545454,0.381,0.0559545454545454,192.714,105.03563636363634,2
Q6UW60,52,0.341,0.012576923076923,0.341,0.012576923076923,367.987,103.42536538461538,6
Q9UBR2,22,0.641,0.0372272727272727,0.641,0.0372272727272727,234.156,87.98177272727274,61
P35241,61,0.582,0.0254426229508196,0.582,0.0254426229508196,309.782,100.08729508196718,1
Q96P69,35,0.9,0.0367999999999999,0.9,0.0367999999999999,496.195,110.5372,2
P53609,23,0.955,0.0587391304347825,0.955,0.0587391304347825,249.8,102.75443478260873,106
P11498,74,0.465,0.0165675675675675,0.465,0.0165675675675675,515.75,111.51489189189192,29
O15121,21,0.949,0.0519047619047619,0.949,0.0519047619047619,385.053,93.89328571428572,57
Q8NFA2,30,0.443,0.0608999999999999,0.443,0.0608999999999999,230.127,102.6074,1
Q5T124,40,0.246,0.016175,0.246,0.016175,268.254,108.033075,1
P46092,29,0.589,0.0454482758620689,0.589,0.0454482758620689,545.29,121.79920689655172,142
Q9Y224,21,0.328,0.0362380952380952,0.328,0.0362380952380952,307.787,105.2395238095238,1
P29373,9,0.529,0.061,0.529,0.061,371.86,116.07866666666668,10
Q15375,69,0.034,0.0043768115942029,0.034,0.0043768115942029,510.723,124.83276811594202,763
P12074,8,0.486,0.078875,0.486,0.078875,125.07,89.28875,1
A5X5Y0,46,0.623,0.0253478260869565,0.623,0.0253478260869565,237.871,93.89508695652172,
P53992,65,0.645,0.0235999999999999,0.645,0.0235999999999999,624.649,120.3232769230769,2
Q9BRJ7,13,0.498,0.145076923076923,0.498,0.145076923076923,211.225,121.21046153846152,1
P54317,26,0.42,0.0243846153846153,0.42,0.0243846153846153,185.553,84.37784615384615,4
O14497,120,0.653,0.0232249999999999,0.653,0.0232249999999999,505.034,119.42887500000003,1
Q9Y4W6,78,0.696,0.0274230769230769,0.696,0.0274230769230769,317.78,105.356358974359,3
P62424,20,0.502,0.0535,0.502,0.0535,274.377,115.27775,2
Q8IYS1,29,0.328,0.0412068965517241,0.328,0.0412068965517241,374.186,97.27717241379308,1
Q9NR56,21,0.512,0.0402857142857142,0.512,0.0402857142857142,181.748,105.5675238095238,34245
Q9UKJ3,87,0.428,0.0167931034482758,0.428,0.0167931034482758,400.883,106.32439080459774,2
Q15542,63,0.766,0.0164920634920634,0.766,0.0164920634920634,487.625,122.04857142857146,1
P68371,32,0.361,0.01828125,0.361,0.01828125,244.665,111.389875,22
O15392,10,0.307,0.0399,0.307,0.0399,171.377,97.3987,64
P05455,36,0.324,0.0140277777777777,0.324,0.0140277777777777,700.238,122.48233333333334,11
Q96Q04,74,0.895,0.0222297297297297,0.895,0.0222297297297297,426.628,116.5910945945946,12
Q9UBR1,26,0.616,0.0324615384615384,0.616,0.0324615384615384,190.186,98.33830769230768,
P11802,20,0.827,0.04605,0.827,0.04605,368.721,111.1054,2448
P62942,5,0.212,0.0428,0.212,0.0428,104.764,77.99380000000001,932
P68871,7,0.944,0.1354285714285714,0.944,0.1354285714285714,332.456,115.2654285714286,273
P14314,41,0.77,0.0336097560975609,0.77,0.0336097560975609,206.508,97.49704878048782,1
O95989,10,0.383,0.1271999999999999,0.383,0.1271999999999999,234.563,131.6833,5
P10635,37,0.996,0.0309729729729729,0.996,0.0309729729729729,730.543,118.65354054054052,28083
Q9Y5B9,108,0.817,0.0113055555555555,0.817,0.0113055555555555,548.506,110.80917592592596,4
Q86U44,43,0.225,0.0101627906976744,0.225,0.0101627906976744,337.508,116.42413953488372,1108
Q9Y376,24,0.803,0.0517499999999999,0.803,0.0517499999999999,307.264,105.74216666666668,2
Q9Y6E2,33,0.29,0.0159090909090909,0.29,0.0159090909090909,195.264,97.84466666666664,1
P43115,35,0.636,0.0432857142857142,0.636,0.0432857142857142,561.228,144.55642857142857,1327
Q9NQU5,40,0.85,0.0276749999999999,0.85,0.0276749999999999,460.439,124.175025,1205
Q14814,31,0.481,0.0343870967741935,0.481,0.0343870967741935,176.624,99.64551612903226,
Q9UM73,131,0.763,0.0124961832061068,0.763,0.0124961832061068,869.306,132.6182366412214,4570
Q13705,26,0.86,0.0367307692307692,0.86,0.0367307692307692,353.846,106.58607692307694,484
Q8WUW1,4,0.198,0.05475,0.198,0.05475,91.226,73.3505,1
Q9NRW4,14,0.583,0.0445714285714285,0.583,0.0445714285714285,232.933,90.83542857142857,79
P51511,49,0.717,0.0303673469387754,0.717,0.0303673469387754,520.238,110.13765306122453,45
P51878,48,0.822,0.0342916666666666,0.822,0.0342916666666666,524.785,117.9631875,97
Q15858,199,0.992,0.0254321608040201,0.992,0.0254321608040201,407.748,119.26465326633163,8748
Q8N766,79,0.567,0.0200886075949366,0.567,0.0200886075949366,488.836,114.55449367088606,1
Q9UNM6,37,0.614,0.0454324324324324,0.614,0.0454324324324324,329.653,94.0345945945946,1
Q13510,21,0.813,0.1036666666666666,0.813,0.1036666666666666,229.695,93.01419047619048,298
P51116,40,0.492,0.014475,0.492,0.014475,289.077,99.5612,9
P00519,63,0.54,0.0113174603174603,0.54,0.0113174603174603,282.339,108.16931746031744,7594
Q9H2M3,28,0.893,0.0368214285714285,0.893,0.0368214285714285,230.08,114.24235714285716,9
Q9P2K8,148,0.906,0.0073445945945945,0.906,0.0073445945945945,412.698,115.01485810810814,939
P13995,19,0.578,0.0565263157894736,0.578,0.0565263157894736,234.535,103.82889473684207,83
P35498,208,0.987,0.0177932692307691,0.987,0.0177932692307691,449.64,113.39803846153848,1028
Q9UGM1,47,0.584,0.0375106382978723,0.584,0.0375106382978723,355.069,104.3009361702128,22
P26038,59,0.485,0.0188474576271186,0.485,0.0188474576271186,623.564,116.7161525423729,3
Q5T601,75,0.904,0.0154666666666666,0.904,0.0154666666666666,1017.629,113.48534666666666,439
Q6N069,77,0.814,0.0177012987012986,0.814,0.0177012987012986,300.196,114.848012987013,
Q8IVW4,43,0.98,0.0266976744186046,0.98,0.0266976744186046,316.518,118.65367441860464,273
Q9Y6L6,51,0.993,0.0285882352941176,0.993,0.0285882352941176,758.814,125.74890196078432,2246
P45984,35,0.747,0.038,0.747,0.038,649.115,113.63788571428572,3942
O60282,89,0.842,0.02338202247191,0.842,0.02338202247191,444.747,102.9501685393258,10
Q99741,36,0.743,0.0401944444444444,0.743,0.0401944444444444,436.95,117.76563888888889,1
O95848,15,0.287,0.0206,0.287,0.0206,287.124,96.38706666666666,9
P41182,48,0.879,0.0199791666666666,0.879,0.0199791666666666,510.643,106.41285416666663,501
Q15393,82,0.539,0.0222195121951219,0.539,0.0222195121951219,1179.03,130.37990243902445,19
Q00688,15,0.194,0.0254666666666666,0.194,0.0254666666666666,161.637,100.91446666666666,4
Q9C098,50,0.169,0.00502,0.169,0.00502,543.345,137.806,289
O15264,28,0.698,0.0279642857142857,0.698,0.0279642857142857,516.106,114.3565714285714,2074
P27449,6,0.518,0.172,0.518,0.172,102.29,84.779,1
Q9P0I2,26,0.833,0.0866923076923076,0.833,0.0866923076923076,382.951,119.76576923076922,1
Q9Y2T6,21,0.972,0.0547142857142856,0.972,0.0547142857142856,332.136,116.8075238095238,1043
Q9UQD0,196,0.992,0.0291122448979591,0.992,0.0291122448979591,413.875,123.21675000000002,1175
P03950,10,0.327,0.0788,0.327,0.0788,207.34,105.4736,2
P35568,42,0.764,0.0309761904761904,0.764,0.0309761904761904,229.917,102.76752380952378,22
P28838,28,0.398,0.0253928571428571,0.398,0.0253928571428571,223.221,103.82907142857144,164
P10070,73,0.196,0.0134794520547945,0.196,0.0134794520547945,421.599,119.37615068493152,17
O00182,30,0.709,0.0536999999999999,0.709,0.0536999999999999,330.535,106.40253333333334,152
Q969N2,40,0.907,0.0337499999999999,0.907,0.0337499999999999,545.863,106.16582499999996,1
P84022,30,0.414,0.0165999999999999,0.414,0.0165999999999999,618.465,120.2444,64088
Q86YV6,28,0.368,0.0192142857142857,0.368,0.0192142857142857,350.135,135.02453571428572,336
O95665,33,0.992,0.0746666666666666,0.992,0.0746666666666666,382.122,130.69139393939395,270
Q05901,45,0.444,0.0430666666666666,0.444,0.0430666666666666,236.782,94.59222222222222,
O95153,143,0.993,0.0122517482517482,0.993,0.0122517482517482,755.045,120.769972027972,1
Q15369,6,0.662,0.2136666666666666,0.662,0.2136666666666666,176.516,101.26766666666668,2
P78347,85,0.206,0.007,0.206,0.007,497.771,120.44451764705885,3
P10644,28,0.157,0.0135357142857142,0.157,0.0135357142857142,307.47,120.66289285714286,18
Q8TDN2,51,0.413,0.0203725490196078,0.413,0.0203725490196078,1048.753,128.97592156862743,
P39060,70,0.711,0.0326714285714285,0.711,0.0326714285714285,449.546,121.23834285714284,
O15218,34,0.818,0.0633823529411764,0.818,0.0633823529411764,211.961,101.50879411764708,27
Q9HBA0,83,0.892,0.0407590361445782,0.892,0.0407590361445782,455.807,120.42453012048188,776
Q9NPF4,15,0.886,0.0861999999999999,0.886,0.0861999999999999,575.74,115.59113333333332,2
P15428,18,0.987,0.0564444444444444,0.987,0.0564444444444444,590.095,111.42111111111112,24526
P40145,107,0.621,0.0241308411214953,0.621,0.0241308411214953,1450.67,150.34811214953268,181
Q8IZF5,90,0.434,0.0159777777777777,0.434,0.0159777777777777,882.81,121.76618888888888,2
O60583,50,0.531,0.0131,0.531,0.0131,714.389,118.32414,5
Q01780,76,0.358,0.0259210526315789,0.358,0.0259210526315789,482.54,118.78477631578949,2
P35222,52,0.371,0.0204615384615384,0.371,0.0204615384615384,765.859,107.10488461538463,315
P09467,28,0.303,0.0214285714285714,0.303,0.0214285714285714,151.268,85.36542857142858,817
Q96IV0,46,0.874,0.0386086956521739,0.874,0.0386086956521739,302.98,103.95710869565217,12
Q9ULV1,31,0.683,0.0881935483870967,0.683,0.0881935483870967,261.912,116.10996774193548,5
Q13613,47,0.957,0.0348723404255318,0.957,0.0348723404255318,218.038,97.69057446808512,1
O60755,30,0.959,0.0403666666666666,0.959,0.0403666666666666,449.195,121.44253333333334,272
Q86YI8,19,0.262,0.0320526315789473,0.262,0.0320526315789473,285.135,97.7211052631579,2
P51178,56,0.599,0.0199642857142857,0.599,0.0199642857142857,490.13,127.10678571428572,3
P01275,22,0.652,0.0799090909090908,0.652,0.0799090909090908,206.672,91.48031818181816,122
Q9HC52,31,0.616,0.0378387096774193,0.616,0.0378387096774193,195.596,91.20345161290322,75
Q8NCH0,25,0.232,0.01644,0.232,0.01644,630.097,137.04976,
Q9H3N8,30,0.927,0.0821333333333333,0.927,0.0821333333333333,459.595,130.54123333333334,2710
Q96S44,19,0.551,0.0392105263157894,0.551,0.0392105263157894,310.752,103.39489473684208,281
Q14CN2,60,0.672,0.0306833333333333,0.672,0.0306833333333333,639.532,131.96666666666667,
Q8IZF3,58,0.962,0.0413965517241379,0.962,0.0413965517241379,409.666,114.2613448275862,2
P05413,9,0.796,0.0901111111111111,0.796,0.0901111111111111,177.312,100.91333333333334,259
O15446,14,0.222,0.0182857142857142,0.222,0.0182857142857142,179.251,103.44178571428571,1
O43151,109,0.98,0.0165779816513761,0.98,0.0165779816513761,436.074,115.45665137614678,74
P30153,34,0.086,0.0118235294117647,0.086,0.0118235294117647,212.825,82.96920588235294,3
O43895,49,0.506,0.0182448979591836,0.506,0.0182448979591836,427.888,108.15075510204085,21
P08559,25,0.527,0.0553999999999999,0.527,0.0553999999999999,206.688,101.32396,2
P60709,16,0.322,0.024,0.322,0.024,393.798,106.163625,8
P09086,23,0.357,0.0252173913043478,0.357,0.0252173913043478,284.461,97.36804347826086,37
O60671,22,0.573,0.0617727272727272,0.573,0.0617727272727272,169.155,94.40027272727274,4
P26599,35,0.262,0.0210571428571428,0.262,0.0210571428571428,440.144,118.04574285714288,115
Q96EB6,45,0.927,0.0275555555555555,0.927,0.0275555555555555,507.458,134.7442888888889,2241
Q8IZC6,87,0.404,0.0082413793103448,0.404,0.0082413793103448,367.824,107.60006896551728,
P17174,23,0.195,0.0234782608695652,0.195,0.0234782608695652,255.467,107.36930434782607,110
P41146,28,0.319,0.0477857142857142,0.319,0.0477857142857142,282.477,116.85617857142856,3162
P30838,26,0.949,0.0488846153846153,0.949,0.0488846153846153,338.16,106.60019230769232,187
Q96RI9,25,0.908,0.0819199999999999,0.908,0.0819199999999999,591.472,142.70811999999998,2
Q7Z406,204,0.485,0.0067990196078431,0.485,0.0067990196078431,496.547,110.13998039215684,217
Q9BYM8,39,0.563,0.0267435897435897,0.563,0.0267435897435897,412.544,114.90817948717952,
P41252,86,0.789,0.0204767441860465,0.789,0.0204767441860465,312.416,109.09337209302322,80
Q8NHU6,91,0.474,0.0108131868131868,0.474,0.0108131868131868,541.423,114.08194505494504,2
P47914,10,0.503,0.0823,0.503,0.0823,164.463,86.30419999999998,
Q9HBI0,21,0.727,0.0635238095238095,0.727,0.0635238095238095,272.564,109.82433333333334,1
O75477,22,0.472,0.0392272727272727,0.472,0.0392272727272727,148.302,91.70199999999998,2
P53816,14,0.233,0.0338571428571428,0.233,0.0338571428571428,182.558,116.40821428571428,56
P43681,35,0.453,0.0355714285714285,0.453,0.0355714285714285,204.172,98.74728571428572,1252
P24390,10,0.922,0.1365,0.922,0.1365,285.077,115.1494,2
O43396,16,0.093,0.013875,0.093,0.013875,201.604,93.592,2
O60895,10,0.163,0.0277,0.163,0.0277,163.95,106.4696,
Q96ER3,34,0.227,0.0297941176470588,0.227,0.0297941176470588,323.055,109.8190588235294,1
P11169,33,0.739,0.063060606060606,0.739,0.063060606060606,272.945,99.57166666666666,519
Q86VP6,76,0.942,0.0319473684210525,0.942,0.0319473684210525,401.935,113.21057894736836,2
O60716,68,0.582,0.0153382352941176,0.582,0.0153382352941176,385.466,125.47039705882356,1
P10620,14,0.981,0.1314285714285714,0.981,0.1314285714285714,169.218,84.46492857142859,5
Q8N130,46,0.984,0.0574347826086956,0.984,0.0574347826086956,552.778,142.13834782608697,12
P36222,18,0.285,0.02,0.285,0.02,420.407,111.11183333333332,31
P07947,40,0.945,0.0601249999999999,0.945,0.0601249999999999,524.156,124.84575000000002,1805
Q9NSY1,90,0.409,0.0098444444444444,0.409,0.0098444444444444,380.435,104.03905555555556,579
Q08188,35,0.527,0.02,0.527,0.02,383.491,119.62794285714286,95
Q99733,32,0.515,0.02053125,0.515,0.02053125,391.036,117.2628125,6
Q9BXT2,14,0.945,0.1099999999999999,0.945,0.1099999999999999,208.4,91.10678571428572,
Q9NRY4,110,0.885,0.0411727272727272,0.885,0.0411727272727272,331.162,107.81467272727272,
Q9HD36,15,0.811,0.091,0.811,0.091,210.401,102.88126666666668,7
Q9HCN6,17,0.243,0.0228823529411764,0.243,0.0228823529411764,146.768,92.20382352941178,30
Q16584,59,0.072,0.0055762711864406,0.072,0.0055762711864406,415.678,110.40913559322031,947
P54105,17,0.196,0.0388823529411764,0.196,0.0388823529411764,177.554,95.10323529411764,1
P32970,14,0.304,0.0587142857142857,0.304,0.0587142857142857,174.292,104.89235714285716,
P14923,63,0.782,0.0155079365079365,0.782,0.0155079365079365,432.634,110.96507936507936,2
P0C870,19,0.999,0.0539999999999999,0.999,0.0539999999999999,344.793,94.37568421052632,8
Q9Y243,38,0.428,0.0122105263157894,0.428,0.0122105263157894,502.881,131.4121052631579,2338
P13010,62,0.773,0.0204677419354838,0.773,0.0204677419354838,907.156,115.13398387096774,3
Q9HAZ2,76,0.593,0.0142105263157894,0.593,0.0142105263157894,327.487,105.33518421052634,1
P32019,78,0.655,0.0199102564102563,0.655,0.0199102564102563,415.6,107.82093589743592,11
P29459,16,0.224,0.0292499999999999,0.224,0.0292499999999999,220.358,113.308875,
Q9NYG5,6,0.452,0.0771666666666666,0.452,0.0771666666666666,121.65,106.09183333333335,11
P62070,15,0.563,0.0467333333333333,0.563,0.0467333333333333,428.49,117.3184,2
P09038,13,0.38,0.0597692307692307,0.38,0.0597692307692307,163.111,97.08592307692308,151
P48443,36,0.956,0.0437222222222222,0.956,0.0437222222222222,362.476,131.2591666666666,490
O75940,14,0.411,0.0317142857142857,0.411,0.0317142857142857,341.908,130.07914285714287,5
Q8WZA2,91,0.9,0.0293956043956043,0.9,0.0293956043956043,589.111,121.16220879120884,10804
P06401,55,0.822,0.0158181818181818,0.822,0.0158181818181818,240.582,102.36425454545451,4705
Q16851,36,0.34,0.0157777777777777,0.34,0.0157777777777777,338.09,120.00794444444443,1
O95278,19,0.579,0.0324736842105263,0.579,0.0324736842105263,250.575,110.0661052631579,51
Q9UFW8,12,0.763,0.0701666666666666,0.763,0.0701666666666666,304.165,105.001,1
O00429,65,0.541,0.0120307692307692,0.541,0.0120307692307692,334.017,107.14235384615384,87
O00154,28,0.752,0.0652142857142856,0.752,0.0652142857142856,315.433,111.26467857142858,1
Q8IYD1,50,0.808,0.01802,0.808,0.01802,495.252,115.20674,55
P25440,47,0.831,0.0280212765957446,0.831,0.0280212765957446,262.065,100.77136170212766,1269
P62913,14,0.333,0.0271428571428571,0.333,0.0271428571428571,302.164,128.79335714285713,2
Q5S007,199,0.994,0.0068994974874371,0.994,0.0068994974874371,1208.483,117.709567839196,5447
Q9UI95,20,0.872,0.04925,0.872,0.04925,227.11,93.17034999999998,1
P49321,46,0.188,0.005195652173913,0.188,0.005195652173913,256.194,109.38445652173914,2
