UniProt,PocketCount,MaxScore,MeanScore,MaxDruggability,MeanDruggability,MaxSASA,MeanSASA
A6NNZ2,29,0.559,0.02465517241379311,0.559,0.02465517241379311,237.985,111.92375862068965
Q05639,35,0.715,0.029571428571428568,0.715,0.029571428571428568,309.956,96.58040000000001
P15927,13,0.556,0.07253846153846155,0.556,0.07253846153846155,167.86,99.40007692307691
P05108,36,0.934,0.04155555555555554,0.934,0.04155555555555554,304.911,102.20844444444445
Q13404,6,0.235,0.05216666666666667,0.235,0.05216666666666667,112.316,84.36566666666668
O15254,37,0.742,0.0604054054054054,0.742,0.0604054054054054,1389.795,143.1707027027027
Q9P2Y5,42,0.137,0.01023809523809524,0.137,0.01023809523809524,410.361,103.14749999999997
O00481,40,0.3,0.019300000000000005,0.3,0.019300000000000005,193.321,91.84150000000001
P12236,21,0.547,0.04990476190476191,0.547,0.04990476190476191,190.516,103.19814285714284
P60484,27,0.609,0.042333333333333334,0.609,0.042333333333333334,432.377,153.28222222222226
Q14152,135,0.493,0.008237037037037036,0.493,0.008237037037037036,598.232,105.44745185185187
Q07973,46,0.956,0.03208695652173913,0.956,0.03208695652173913,379.011,106.99110869565219
Q9UNE0,32,0.273,0.01546875,0.273,0.01546875,375.434,121.23425
O43602,21,0.491,0.049476190476190465,0.491,0.049476190476190465,289.855,90.90933333333334
O00574,37,0.875,0.05516216216216211,0.875,0.05516216216216211,271.126,100.52848648648651
P11150,36,0.67,0.03675,0.67,0.03675,566.526,121.44077777777778
P51512,49,0.664,0.029816326530612218,0.664,0.029816326530612218,551.057,108.73279591836734
Q9UBU7,38,0.587,0.03263157894736843,0.587,0.03263157894736843,372.137,120.35705263157895
Q14116,16,0.262,0.0239375,0.262,0.0239375,123.505,83.935375
O75330,62,0.45,0.018580645161290318,0.45,0.018580645161290318,311.384,94.58712903225803
Q5DX21,12,0.2,0.04141666666666667,0.2,0.04141666666666667,248.459,113.03825
P11217,47,0.789,0.03787234042553187,0.789,0.03787234042553187,668.764,126.80680851063828
Q9BQ69,22,0.581,0.027681818181818182,0.581,0.027681818181818182,204.96,97.61777272727272
P41587,41,0.693,0.03341463414634146,0.693,0.03341463414634146,417.573,119.98129268292683
Q8N6L1,10,0.616,0.1339,0.616,0.1339,291.448,110.4923
P18084,56,0.099,0.004892857142857143,0.099,0.004892857142857143,540.89,110.79792857142857
Q8TCG2,41,0.45,0.022512195121951222,0.45,0.022512195121951222,467.318,119.6366829268293
P04439,20,0.449,0.028850000000000004,0.449,0.028850000000000004,392.609,118.33405
P63096,19,0.656,0.0596842105263158,0.656,0.0596842105263158,272.135,119.23121052631579
P17987,40,0.655,0.024500000000000004,0.655,0.024500000000000004,272.151,94.55364999999999
Q13283,36,0.98,0.0285,0.98,0.0285,459.591,114.67027777777778
Q14653,29,0.253,0.019586206896551727,0.253,0.019586206896551727,482.302,117.50503448275865
Q14994,21,0.71,0.035333333333333335,0.71,0.035333333333333335,180.832,100.15995238095238
P01116,10,0.632,0.0689,0.632,0.0689,291.926,102.78310000000003
Q6RI45,148,0.468,0.016790540540540525,0.468,0.016790540540540525,1483.359,134.05657432432432
P45983,30,0.971,0.05949999999999998,0.971,0.05949999999999998,599.288,128.2972
P08833,19,0.342,0.03421052631578948,0.342,0.03421052631578948,239.061,102.86521052631576
P19338,39,0.692,0.03889743589743589,0.692,0.03889743589743589,324.964,118.04564102564099
P17927,124,0.674,0.015677419354838674,0.674,0.015677419354838674,265.968,100.67715322580645
P14868,41,0.819,0.03358536585365852,0.819,0.03358536585365852,243.179,102.56085365853659
Q9NR30,56,0.325,0.01578571428571429,0.325,0.01578571428571429,525.634,106.65294642857143
Q9UID3,65,0.784,0.036215384615384615,0.784,0.036215384615384615,578.029,109.92953846153848
Q6JBY9,13,0.16,0.013769230769230768,0.16,0.013769230769230768,251.05,118.04830769230769
Q96RQ9,37,0.993,0.040189189189189164,0.993,0.040189189189189164,769.023,125.39986486486484
P04201,26,0.814,0.07707692307692306,0.814,0.07707692307692306,387.512,86.40296153846151
O60656,37,0.917,0.026702702702702707,0.917,0.026702702702702707,459.19,101.05672972972975
Q02108,57,0.465,0.023789473684210517,0.465,0.023789473684210517,336.541,130.0838245614035
P11177,22,0.549,0.05259090909090906,0.549,0.05259090909090906,267.093,101.49450000000002
P24723,45,0.676,0.02231111111111111,0.676,0.02231111111111111,1190.814,165.85493333333335
Q8N684,27,0.399,0.033148148148148156,0.399,0.033148148148148156,189.275,94.13648148148148
Q96K76,134,0.482,0.011597014925373137,0.482,0.011597014925373137,802.839,124.73098507462687
P01909,18,0.154,0.034333333333333334,0.154,0.034333333333333334,147.726,91.0935
O43283,74,0.861,0.03247297297297297,0.861,0.03247297297297297,595.413,116.50239189189189
P0C1S8,40,0.275,0.022300000000000004,0.275,0.022300000000000004,403.471,128.75349999999997
Q15257,23,0.502,0.05386956521739129,0.502,0.05386956521739129,320.596,100.9546956521739
P16422,20,0.408,0.029000000000000005,0.408,0.029000000000000005,159.438,88.24384999999998
P62873,15,0.383,0.030466666666666666,0.383,0.030466666666666666,177.406,112.46453333333334
Q15950,2,0.612,0.311,0.612,0.311,192.846,136.631
Q8N884,37,0.467,0.0212972972972973,0.467,0.0212972972972973,429.984,120.40762162162163
O14617,113,0.349,0.01640707964601768,0.349,0.01640707964601768,360.857,110.65053097345131
Q8IXL6,51,0.357,0.02296078431372549,0.357,0.02296078431372549,464.164,118.87766666666667
P43243,56,0.017,0.0013571428571428573,0.017,0.0013571428571428573,622.442,115.11555357142856
Q16513,80,0.193,0.008125000000000002,0.193,0.008125000000000002,864.965,150.5776875
Q96NY9,55,0.221,0.01241818181818182,0.221,0.01241818181818182,229.539,100.35772727272726
Q9BV40,13,0.442,0.12876923076923077,0.442,0.12876923076923077,129.096,83.72761538461539
Q12923,192,0.638,0.00895833333333333,0.638,0.00895833333333333,477.909,124.55059895833335
Q96ST2,45,0.567,0.021311111111111114,0.567,0.021311111111111114,177.336,96.81657777777782
Q9GZT4,19,0.269,0.027894736842105264,0.269,0.027894736842105264,407.82,97.82300000000001
Q13444,75,0.44,0.011600000000000001,0.44,0.011600000000000001,707.995,119.26729333333337
Q15822,39,0.61,0.026487179487179484,0.61,0.026487179487179484,225.339,90.75600000000001
Q9BRP1,28,0.517,0.03675,0.517,0.03675,361.717,117.82767857142858
Q9UM47,138,0.032,0.0011956521739130436,0.032,0.0011956521739130436,1096.515,119.79586956521737
P69892,9,0.641,0.08322222222222223,0.641,0.08322222222222223,138.825,103.58822222222221
Q96FA3,24,0.168,0.017416666666666667,0.168,0.017416666666666667,341.565,134.18729166666668
Q9ULD4,92,0.225,0.004934782608695653,0.225,0.004934782608695653,481.91,114.38323913043484
P15907,34,0.15,0.01838235294117647,0.15,0.01838235294117647,621.047,106.9396176470588
Q14721,59,0.577,0.024847457627118645,0.577,0.024847457627118645,460.375,118.84825423728813
P60510,18,0.626,0.042222222222222223,0.626,0.042222222222222223,206.211,94.34900000000003
Q8NEY8,24,0.659,0.04920833333333333,0.659,0.04920833333333333,171.595,105.13387499999997
Q86XP3,57,0.744,0.03396491228070172,0.744,0.03396491228070172,318.925,110.22391228070174
Q6NS38,15,0.011,0.003133333333333334,0.011,0.003133333333333334,593.676,116.09619999999998
P08138,28,0.71,0.06807142857142856,0.71,0.06807142857142856,247.069,96.55478571428571
P12931,47,0.468,0.013872340425531916,0.468,0.013872340425531916,805.884,117.30072340425532
P30556,32,0.93,0.06987499999999998,0.93,0.06987499999999998,501.098,128.82246874999998
P48307,15,0.687,0.05173333333333334,0.687,0.05173333333333334,219.16,97.60359999999999
P40616,13,0.384,0.06146153846153846,0.384,0.06146153846153846,189.333,88.26061538461539
Q5H9R7,62,0.117,0.0036774193548387104,0.117,0.0036774193548387104,1394.484,125.9950322580645
A5YKK6,204,0.677,0.009730392156862723,0.677,0.009730392156862723,423.563,116.05309313725489
Q01726,33,0.922,0.08406060606060606,0.922,0.08406060606060606,266.578,99.39178787878788
Q9Y3T9,62,0.214,0.006225806451612904,0.214,0.006225806451612904,684.09,132.0607419354839
Q99523,62,0.89,0.03219354838709675,0.89,0.03219354838709675,864.704,128.6698870967742
Q9UJX3,50,0.752,0.02493999999999995,0.752,0.02493999999999995,293.87,100.01159999999999
O43427,26,0.405,0.038961538461538464,0.405,0.038961538461538464,269.619,95.63334615384616
P49137,30,0.586,0.05433333333333332,0.586,0.05433333333333332,304.014,121.31576666666668
Q13651,25,0.375,0.025920000000000006,0.375,0.025920000000000006,159.367,89.80759999999998
O60825,34,0.883,0.034470588235294114,0.883,0.034470588235294114,1003.931,141.90844117647057
Q8TBZ3,37,0.549,0.022243243243243244,0.549,0.022243243243243244,365.714,107.30478378378379
P51530,79,0.734,0.02487341772151898,0.734,0.02487341772151898,519.398,118.66689873417721
P04083,25,0.707,0.05903999999999998,0.707,0.05903999999999998,205.11,102.58616
Q9BYX4,94,0.928,0.019468085106382958,0.928,0.019468085106382958,544.912,141.04584042553188
Q9UKP6,29,0.957,0.07482758620689653,0.957,0.07482758620689653,613.414,130.06665517241382
Q8NB12,29,0.85,0.07313793103448273,0.85,0.07313793103448273,391.263,111.2463793103448
O95777,6,0.347,0.06383333333333334,0.347,0.06383333333333334,113.492,85.092
Q8N371,26,0.055,0.004076923076923078,0.055,0.004076923076923078,547.111,122.55403846153847
Q08380,52,0.49,0.020442307692307697,0.49,0.020442307692307697,327.899,104.7223269230769
O94842,23,0.428,0.04517391304347826,0.428,0.04517391304347826,191.014,105.75956521739131
P46109,20,0.295,0.01795,0.295,0.01795,246.051,128.15079999999998
O43511,73,0.946,0.04878082191780818,0.946,0.04878082191780818,395.392,120.55690410958907
P25789,19,0.547,0.06284210526315787,0.547,0.06284210526315787,171.738,89.88021052631578
P10721,67,0.878,0.029373134328358173,0.878,0.029373134328358173,381.621,107.02743283582093
P02788,50,0.724,0.04991999999999996,0.724,0.04991999999999996,254.499,114.30185999999999
Q9Y6D5,168,0.618,0.01081547619047619,0.618,0.01081547619047619,689.814,109.68789880952376
O43181,11,0.273,0.07745454545454546,0.273,0.07745454545454546,205.107,112.52936363636364
P08185,27,0.599,0.02488888888888889,0.599,0.02488888888888889,446.636,103.79485185185186
Q9H422,57,0.504,0.011578947368421053,0.504,0.011578947368421053,765.521,124.90266666666666
P67775,18,0.685,0.04088888888888889,0.685,0.04088888888888889,502.472,124.98633333333333
Q9BYV9,38,0.131,0.016763157894736844,0.131,0.016763157894736844,247.209,101.36794736842103
Q16630,33,0.49,0.030090909090909095,0.49,0.030090909090909095,212.321,113.7315454545455
Q03112,66,0.387,0.016606060606060607,0.387,0.016606060606060607,345.95,118.3349393939394
Q8WXD0,51,0.761,0.05492156862745093,0.761,0.05492156862745093,467.516,106.82105882352941
P12643,32,0.584,0.024625,0.584,0.024625,417.238,139.64790625000006
Q9Y2C9,59,0.874,0.02152542372881356,0.874,0.02152542372881356,479.913,104.392813559322
Q05193,72,0.621,0.019361111111111107,0.621,0.019361111111111107,283.616,107.21922222222219
O60931,23,0.32,0.03704347826086957,0.32,0.03704347826086957,526.803,116.15769565217393
P54289,86,0.792,0.037058139534883676,0.792,0.037058139534883676,449.192,114.96206976744188
Q9Y6T7,65,0.981,0.016215384615384614,0.981,0.016215384615384614,435.338,129.3947538461538
P54198,80,0.166,0.0062000000000000015,0.166,0.0062000000000000015,452.088,111.4067
Q9HCU0,41,0.441,0.02431707317073171,0.441,0.02431707317073171,558.478,119.65624390243903
O60678,36,0.991,0.05513888888888886,0.991,0.05513888888888886,317.227,114.40505555555556
Q96C00,32,0.925,0.06403124999999998,0.925,0.06403124999999998,299.623,133.83843749999997
Q969U7,15,0.675,0.050066666666666676,0.675,0.050066666666666676,244.879,105.26266666666668
P05113,14,0.149,0.02235714285714286,0.149,0.02235714285714286,232.538,120.23514285714286
Q9C0B1,41,0.72,0.01948780487804878,0.72,0.01948780487804878,483.2,112.19258536585365
O60725,18,0.867,0.11783333333333333,0.867,0.11783333333333333,227.843,113.32650000000001
Q96T88,69,0.218,0.011304347826086959,0.218,0.011304347826086959,518.907,115.13831884057973
P40313,13,0.27,0.055461538461538465,0.27,0.055461538461538465,138.044,88.99238461538462
Q15475,23,0.758,0.0804782608695652,0.758,0.0804782608695652,226.652,105.83865217391305
O60218,23,0.969,0.042608695652173914,0.969,0.042608695652173914,624.193,106.96726086956524
O00562,97,0.694,0.014608247422680406,0.694,0.014608247422680406,1223.996,131.55022680412375
Q04771,37,0.56,0.017837837837837843,0.56,0.017837837837837843,304.52,95.41167567567567
Q8TF72,138,0.289,0.0035434782608695656,0.289,0.0035434782608695656,604.353,113.6335072463768
P04035,75,0.912,0.034893333333333325,0.912,0.034893333333333325,574.047,111.90658666666667
P51648,32,0.922,0.030781250000000003,0.922,0.030781250000000003,223.685,101.70625
Q96LD8,15,0.514,0.08233333333333333,0.514,0.08233333333333333,163.372,88.25753333333334
Q9UH17,30,0.459,0.021133333333333337,0.459,0.021133333333333337,186.226,101.20346666666664
O15164,91,0.61,0.010087912087912088,0.61,0.010087912087912088,476.656,110.45953846153847
Q9NWM8,18,0.529,0.06877777777777778,0.529,0.06877777777777778,130.945,81.7906111111111
Q3MHD2,16,0.22,0.017375,0.22,0.017375,230.073,105.5093125
Q92583,7,0.4,0.1142857142857143,0.4,0.1142857142857143,156.775,99.25942857142857
Q9NZJ5,91,0.32,0.013076923076923078,0.32,0.013076923076923078,549.599,133.73065934065937
P57764,44,0.937,0.05154545454545452,0.937,0.05154545454545452,421.816,113.30643181818182
Q8IYS0,54,0.506,0.01216666666666667,0.506,0.01216666666666667,360.757,105.84533333333331
P46721,57,0.881,0.02782456140350877,0.881,0.02782456140350877,509.835,137.48050877192983
Q96I25,35,0.44,0.023514285714285717,0.44,0.023514285714285717,291.413,100.47005714285716
Q16518,37,1.0,0.030054054054054015,1.0,0.030054054054054015,461.22,99.48705405405406
P07333,75,0.453,0.01184,0.453,0.01184,987.064,134.94293333333331
Q86W47,16,0.677,0.093875,0.677,0.093875,168.084,84.7668125
Q7Z2T5,66,0.23,0.010651515151515153,0.23,0.010651515151515153,486.274,102.14686363636365
Q9Y4B6,120,0.756,0.01349166666666667,0.756,0.01349166666666667,664.119,126.2585833333333
O75914,40,0.472,0.0315,0.472,0.0315,766.342,124.25619999999999
P58215,62,0.4,0.010806451612903228,0.4,0.010806451612903228,396.711,124.3889838709678
P11413,42,0.952,0.046785714285714285,0.952,0.046785714285714285,303.845,120.74880952380951
P51649,31,0.39,0.022193548387096775,0.39,0.022193548387096775,238.358,96.36490322580644
Q96F10,11,0.196,0.024272727272727276,0.196,0.024272727272727276,556.09,159.02145454545453
P08151,50,0.884,0.05189999999999999,0.884,0.05189999999999999,303.529,113.14437999999998
P62910,16,0.26,0.045625000000000006,0.26,0.045625000000000006,189.953,107.48656249999999
P48637,31,0.716,0.049387096774193534,0.716,0.049387096774193534,444.353,93.8956451612903
Q15363,18,0.339,0.03077777777777778,0.339,0.03077777777777778,233.19,98.40105555555554
Q9NZ45,11,0.304,0.03245454545454545,0.304,0.03245454545454545,124.337,88.312
P16410,16,0.719,0.11531249999999997,0.719,0.11531249999999997,104.175,76.20118749999999
Q5JRX3,86,0.554,0.019779069767441832,0.554,0.019779069767441832,446.235,102.74968604651163
Q9UBS4,31,0.863,0.042774193548387095,0.863,0.042774193548387095,411.001,113.88551612903225
Q9H3N1,14,0.227,0.0225,0.227,0.0225,133.446,87.33835714285715
P18054,39,0.899,0.02864102564102563,0.899,0.02864102564102563,496.874,113.090641025641
Q9NYJ8,45,0.581,0.026044444444444422,0.581,0.026044444444444422,325.715,99.53139999999999
Q99684,22,0.353,0.02504545454545454,0.353,0.02504545454545454,265.959,120.05768181818183
P42766,8,0.327,0.07212500000000001,0.327,0.07212500000000001,154.19,98.89187500000001
Q6PKC3,88,0.233,0.008920454545454547,0.233,0.008920454545454547,591.271,120.92436363636367
Q9NPC1,28,0.954,0.04457142857142853,0.954,0.04457142857142853,319.607,100.06550000000003
Q10981,16,0.655,0.09224999999999997,0.655,0.09224999999999997,199.166,102.78356250000003
Q5XXA6,89,0.933,0.051022471910112346,0.933,0.051022471910112346,795.358,134.3413707865169
P21675,159,0.989,0.011660377358490567,0.989,0.011660377358490567,788.385,125.68296855345912
O14646,148,0.332,0.009864864864864858,0.332,0.009864864864864858,672.939,125.06674324324322
Q96T53,34,0.947,0.08767647058823524,0.947,0.08767647058823524,298.002,117.14161764705884
Q14C86,107,0.623,0.013654205607476627,0.623,0.013654205607476627,1049.02,135.02973831775702
P30405,11,0.168,0.01972727272727273,0.168,0.01972727272727273,153.125,102.72027272727273
P10588,28,0.868,0.03682142857142857,0.868,0.03682142857142857,239.44,101.78121428571428
O75676,59,0.839,0.03888135593220338,0.839,0.03888135593220338,846.575,147.30132203389832
P36776,75,0.542,0.01764,0.542,0.01764,653.473,112.30438666666669
Q9NY64,40,0.738,0.039675,0.738,0.039675,544.499,115.055175
P40967,38,0.177,0.016131578947368424,0.177,0.016131578947368424,229.034,105.7224210526316
Q9NS00,26,0.284,0.012615384615384613,0.284,0.012615384615384613,228.242,99.6625
Q9NRP0,7,0.385,0.0682857142857143,0.385,0.0682857142857143,132.581,86.09314285714285
P27708,133,0.989,0.033849624060150345,0.989,0.033849624060150345,368.223,112.88609022556393
A6NHR9,150,0.63,0.01042666666666666,0.63,0.01042666666666666,595.991,120.70334000000003
Q9UP38,47,0.82,0.06542553191489361,0.82,0.06542553191489361,710.73,134.93617021276594
P54802,54,0.539,0.03820370370370368,0.539,0.03820370370370368,246.505,86.76757407407405
Q969N4,24,0.826,0.06920833333333332,0.826,0.06920833333333332,559.773,133.28191666666666
Q9NPE3,5,0.257,0.053000000000000005,0.257,0.053000000000000005,182.464,101.7714
Q9Y678,64,0.728,0.015468750000000002,0.728,0.015468750000000002,429.278,114.47545312500004
O43447,11,0.125,0.02663636363636364,0.125,0.02663636363636364,121.577,99.88563636363637
O95864,35,0.93,0.057914285714285696,0.93,0.057914285714285696,424.053,113.94214285714287
Q9BRX8,21,0.658,0.07557142857142855,0.658,0.07557142857142855,149.945,81.48080952380951
P55060,81,0.286,0.01812345679012344,0.286,0.01812345679012344,376.96,116.41135802469131
P29474,85,0.741,0.03516470588235293,0.741,0.03516470588235293,1525.786,158.57821176470586
Q8WUY1,20,0.533,0.05575000000000001,0.533,0.05575000000000001,223.029,97.49209999999998
P01569,11,0.366,0.05600000000000001,0.366,0.05600000000000001,251.481,104.89290909090909
O94966,93,0.45,0.016580645161290323,0.45,0.016580645161290323,1136.812,135.80520430107524
P08238,68,0.304,0.011573529411764708,0.304,0.011573529411764708,316.179,108.0353088235294
P62847,11,0.45,0.060818181818181834,0.45,0.060818181818181834,137.668,91.09227272727273
